onem2m,oneiota,similarity
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Motion>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuation> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Temperature>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Energy>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Power>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Smoke>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://w3id.org/saref#Generator> ObjectAllValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#watt_hour>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/controlsProperty> <http://www.w3.org/2006/time#Interval>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/measuresProperty> <http://www.w3.org/2006/time#Interval>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#SetAbsoluteLevelCommand>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://w3id.org/saref#Device> ObjectSomeValuesFrom(<http://w3id.org/saref#controlsProperty> <http://www.w3.org/2006/time#Interval>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hertz>)))) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#ampere>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Frequency> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#hertz>))) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))) ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Potential_difference> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://w3id.org/saref#volt>)))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/hectopascal>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Pressure>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Light>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Light>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> ObjectIntersectionOf(<http://www.wurvoc.org/vocabularies/om-1.8/Electric_current> ObjectHasValue(<http://www.wurvoc.org/vocabularies/om-1.8/unit_of_measure_or_measurement_scale> <http://www.wurvoc.org/vocabularies/om-1.8/ampere>)))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Humidity>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Humidity>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Colour_temperature>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Colour_temperature>))),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Mass>)),0
ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>)),0
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Height>)),0.36
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Volumetric_flow_rate>)),0.170212766
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sampler> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeSampling> ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sampling> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)))),0
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://www.wurvoc.org/vocabularies/om-1.8/Percentage>)),0.181818182
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeObservation> ObjectIntersectionOf(<http://w3id.org/saref#Command> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/actsOnProperty> <http://w3id.org/saref#State>)))),0
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),<http://www.w3.org/ns/sosa/Sensor>,0.182222222
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Occupancy>)),0.255319149
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#State>)),0.583333333
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://w3id.org/saref#LightingDevice> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#MultiLevelState>)),0.212765957
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#MultiLevelState>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#MultiLevelState>))),0.274509804
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://www.wurvoc.org/vocabularies/om-1.8/Acceleration>)),0.36
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OpenCloseState>)),0.276595745
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Light>)),0.321428571
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> <http://w3id.org/saref#ToggleCommand>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#MultiLevelState>))),0.5
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Motion>)),0.36
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectUnionOf(ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Actuation> ObjectSomeValuesFrom(<http://www.w3.org/ns/ssn/forProperty> <http://w3id.org/saref#Temperature>)) ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Temperature>))),0.31147541
ObjectUnionOf(ObjectIntersectionOf(<http://w3id.org/saref#Actuator> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/madeActuation> ObjectUnionOf(<http://w3id.org/saref#OffCommand> <http://w3id.org/saref#OnCommand>))) ObjectIntersectionOf(<http://w3id.org/saref#Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#OnOffState>))),ObjectIntersectionOf(<http://www.w3.org/ns/sosa/Sensor> ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Energy>) ObjectSomeValuesFrom(<http://www.w3.org/ns/sosa/observes> <http://w3id.org/saref#Power>)),0.226415094
